idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
151,"The first one , named AC - S , averages the word vectors before the target and the word vectors after the target separately .",Compared Methods,Compared Methods,sentiment_analysis,40,"['O', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'O', 'O']",,,4,0.25,150,0.672645739910314,4,0.25,1,1,baselines
152,"The second one , named AC , averages the word vectors of the full context .",Compared Methods,Compared Methods,sentiment_analysis,40,"['O', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",,,5,0.3125,151,0.6771300448430493,5,0.3125,1,1,baselines
153,"SVM : The traditional state - of - the - art method using SVMs on surface features , lexicon features and parsing features , which is the best team in SemEval 2014 .",Compared Methods,Compared Methods,sentiment_analysis,40,"['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",6,0.375,152,0.6816143497757847,6,0.375,1,1,baselines
154,"Rec - NN : It firstly uses rules to transform the dependency tree and put the opinion target at the root , and then performs semantic composition with Recursive NNs for sentiment prediction .",Compared Methods,Compared Methods,sentiment_analysis,40,"['B', 'I', 'I', 'O', 'O', 'B', 'I', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'B', 'I', 'B', 'B', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'I-p', 'B-b', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-ob', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'O']",7,0.4375,153,0.6860986547085202,7,0.4375,1,1,baselines
155,TD- LSTM : It uses a forward LSTM and a backward LSTM to abstract the information before and after the target .,Compared Methods,Compared Methods,sentiment_analysis,40,"['B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'O']","['B-n', 'I-n', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'O']","['B-b', 'I-b', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'O', 'B-b', 'B-p', 'I-p', 'I-p', 'O', 'B-ob', 'O']",8,0.5,154,0.6905829596412556,8,0.5,1,1,baselines
158,TD - LSTM - A : We developed TD - LSTM to make it have one attention on the outputs of 3 https://github.com/svn2github/word2vec,Compared Methods,Compared Methods,sentiment_analysis,40,"['B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'O', 'B', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'O', 'O', 'O']","['B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'B-p', 'O', 'B-ob', 'O', 'O', 'O']",11,0.6875,157,0.7040358744394619,11,0.6875,1,1,baselines
160,"MemNet : It applies attention multiple times on the word embeddings , and the last attention 's output is fed to softmax for prediction , without combining the results of different attentions .",Compared Methods,Compared Methods,sentiment_analysis,40,"['B', 'O', 'O', 'B', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'O', 'O', 'B-p', 'B-n', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'B-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'O', 'O', 'B-p', 'B-b', 'B-ob', 'I-ob', 'B-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'B-b', 'B-p', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",13,0.8125,159,0.7130044843049327,13,0.8125,1,1,baselines
167,"As shown by the results in , our RAM consistently outperforms all compared methods on these four datasets .",Main Results,Main Results,sentiment_analysis,40,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O']",3,0.058823529411764705,166,0.7443946188340808,3,0.2,1,1,results
168,"AC and AC - S perform poorly , because averaging context is equivalent to paying identical attention to each word which would hide the true sentiment word .",Main Results,Main Results,sentiment_analysis,40,"['B', 'I', 'I', 'I', 'I', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",4,0.0784313725490196,167,0.7488789237668162,4,0.26666666666666666,1,1,results
169,Rec - NN is better than TD - LSTM but not as good as our method .,Main Results,Main Results,sentiment_analysis,40,"['B', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'B', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'O']",5,0.09803921568627451,168,0.7533632286995515,5,0.3333333333333333,1,1,results
172,"TD - LSTM performs less competitive than our method on all the datasets , particularly on the tweet dataset , because in this dataset sentiment words are usually far from person names , for which case the multiple - attention mechanism is designed to work .",Main Results,Main Results,sentiment_analysis,40,"['B', 'I', 'I', 'B', 'B', 'I', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'I-b', 'I-b', 'B-p', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",8,0.1568627450980392,171,0.7668161434977578,8,0.5333333333333333,1,1,results
173,"TD - LSTM - A also performs worse than our method , because it s two attentions , i.e. one for the text before the target and the other for the after , can not tackle some cases where more than one features being attended are at the same side of the target .",Main Results,Main Results,sentiment_analysis,40,"['B', 'I', 'I', 'I', 'I', 'O', 'B', 'B', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'B-p', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'B-b', 'B-p', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",9,0.17647058823529413,172,0.7713004484304933,9,0.6,1,1,results
175,"MemNet adopts multiple attentions in order to improve the attention results , given the assumption that the result of an attention at a later hop should be better than that at the beginning .",Main Results,Main Results,sentiment_analysis,40,"['B', 'B', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'B-p', 'B-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'B-p', 'B-b', 'I-b', 'B-p', 'I-p', 'I-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",11,0.21568627450980393,174,0.7802690582959642,11,0.7333333333333333,1,1,results
2,Attention - based LSTM for Aspect - level Sentiment Classification,title,title,sentiment_analysis,41,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n']","['O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob']",1,0.0,1,0.004484304932735426,1,0.0,1,1,research-problem
4,Aspect - level sentiment classification is a finegrained task in sentiment analysis .,abstract,abstract,sentiment_analysis,41,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O']",1,0.125,3,0.013452914798206279,1,0.125,1,1,research-problem
15,"In this paper , we deal with aspect - level sentiment classification and we find that the sentiment polarity of a sentence is highly dependent on both content and aspect .",Introduction,Introduction,sentiment_analysis,41,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",3,0.125,14,0.06278026905829596,3,0.125,1,1,research-problem
24,"In this paper , we propose an attention mechanism to enforce the model to attend to the important part of a sentence , in response to a specific aspect .",Introduction,Introduction,sentiment_analysis,41,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'B-p', 'I-p', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'O', 'B-ob', 'B-p', 'I-p', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,0.5,23,0.1031390134529148,12,0.5,1,1,model
25,We design an aspect - tosentence attention mechanism that can concentrate on the key part of a sentence given the aspect .,Introduction,Introduction,sentiment_analysis,41,"['O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'O', 'B', 'B', 'O', 'B', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'B-p', 'O', 'B-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-ob', 'B-p', 'O', 'B-ob', 'O']",13,0.5416666666666666,24,0.10762331838565023,13,0.5416666666666666,1,1,model
26,We explore the potential correlation of aspect and sentiment polarity in aspect - level sentiment classification .,Introduction,Introduction,sentiment_analysis,41,"['O', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'B', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",14,0.5833333333333334,25,0.11210762331838565,14,0.5833333333333334,1,1,model
27,"In order to capture important information in response to a given aspect , we design an attentionbased LSTM .",Introduction,Introduction,sentiment_analysis,41,"['O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'O', 'B-n', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'B-p', 'I-p', 'B-b', 'I-b', 'B-p', 'I-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'B-b', 'O', 'B-ob', 'I-ob', 'O']",15,0.625,26,0.11659192825112108,15,0.625,1,1,model
146,We apply the proposed model to aspect - level sentiment classification .,Experiment,Experiment,sentiment_analysis,41,"['O', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",1,0.03571428571428571,145,0.6502242152466368,1,0.125,1,1,hyperparameters
147,"In our experiments , all word vectors are initialized by Glove 1 .",Experiment,Experiment,sentiment_analysis,41,"['B', 'B', 'I', 'O', 'B', 'I', 'I', 'B', 'B', 'B', 'B', 'O', 'O']","['B-p', 'B-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'B-p', 'B-n', 'O', 'O']","['B-p', 'B-b', 'I-b', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'B-b', 'B-p', 'B-ob', 'O', 'O']",2,0.07142857142857142,146,0.6547085201793722,2,0.25,1,1,hyperparameters
148,The word embedding vectors are pre-trained on an unlabeled corpus whose size is about 840 billion .,Experiment,Experiment,sentiment_analysis,41,"['O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'B', 'B', 'B', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O']",3,0.10714285714285714,147,0.6591928251121076,3,0.375,1,1,hyperparameters
149,"The other parameters are initialized by sampling from a uniform distribution U (?? , ? ) .",Experiment,Experiment,sentiment_analysis,41,"['O', 'B', 'I', 'O', 'B', 'I', 'B', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'O', 'B-p', 'I-p', 'B-b', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",4,0.14285714285714285,148,0.6636771300448431,4,0.5,1,1,hyperparameters
150,"The dimension of word vectors , aspect embeddings and the size of hidden layer are 300 .",Experiment,Experiment,sentiment_analysis,41,"['O', 'B', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'B', 'B', 'O']","['O', 'B-n', 'B-p', 'B-n', 'I-n', 'O', 'B-n', 'I-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'O']","['O', 'B-b', 'B-p', 'B-ob', 'I-ob', 'O', 'B-ob', 'I-ob', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'B-p', 'B-b', 'O']",5,0.17857142857142858,149,0.6681614349775785,5,0.625,1,1,hyperparameters
151,The length of attention weights is the same as the length of sentence .,Experiment,Experiment,sentiment_analysis,41,"['O', 'B', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'B', 'O']",,,6,0.21428571428571427,150,0.672645739910314,6,0.75,1,1,hyperparameters
152,Theano is used for implementing our neural network models .,Experiment,Experiment,sentiment_analysis,41,"['B', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'O']","['B-n', 'O', 'B-p', 'I-p', 'B-n', 'O', 'B-n', 'I-n', 'I-n', 'O']","['B-b', 'O', 'B-p', 'I-p', 'B-b', 'O', 'B-ob', 'I-ob', 'I-ob', 'O']",7,0.25,151,0.6771300448430493,7,0.875,1,1,hyperparameters
153,"We trained all models with a batch size of 25 examples , and a momentum of 0.9 , L 2 - regularization weight of 0.001 and initial learning rate of 0.01 for AdaGrad .",Experiment,Experiment,sentiment_analysis,41,"['O', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'B', 'B', 'O', 'B', 'I', 'I', 'B', 'B', 'B', 'B', 'O']",,,8,0.2857142857142857,152,0.6816143497757847,8,1.0,1,1,hyperparameters
176,"LSTM : Standard LSTM can not capture any aspect information in sentence , so it must get the same ( a ) the aspect of this sentence : service ( b ) the aspect of this sentence : food : Attention Visualizations .",Comparison with baseline methods,Comparison with baseline methods,sentiment_analysis,41,"['B', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-b', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'I-p', 'O', 'B-b', 'I-b', 'B-p', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0.4,175,0.7847533632286996,2,0.4,1,1,results
182,"Since it can not take advantage of the aspect information , not surprisingly the model has worst performance .",Models,Three sentiment polarity although given different aspects .,sentiment_analysis,41,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'O', 'B-b', 'I-b', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O']",2,0.05555555555555555,181,0.8116591928251121,2,0.18181818181818182,1,1,results
183,TD - LSTM : TD - LSTM can improve the performance of sentiment classifier by treating an aspect as a target .,Models,Three sentiment polarity although given different aspects .,sentiment_analysis,41,"['B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'B', 'I', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'O']","['B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'B-p', 'O', 'B-n', 'O']","['B-b', 'I-b', 'I-b', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-b', 'B-p', 'B-ob', 'I-ob', 'B-p', 'I-p', 'O', 'B-b', 'B-p', 'O', 'B-ob', 'O']",3,0.08333333333333333,182,0.8161434977578476,3,0.2727272727272727,1,1,results
184,"Since there is no attention mechanism in TD - LSTM , it can not "" know "" which words are important for a given aspect .",Models,Three sentiment polarity although given different aspects .,sentiment_analysis,41,"['O', 'B', 'I', 'I', 'B', 'I', 'B', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'B', 'B', 'B', 'B', 'O', 'B', 'I', 'O']","['O', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'O', 'B-p', 'B-n', 'B-p', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'O']","['O', 'B-p', 'I-p', 'I-p', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'I-p', 'O', 'B-b', 'O', 'B-p', 'B-b', 'B-p', 'B-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O']",4,0.1111111111111111,183,0.820627802690583,4,0.36363636363636365,1,1,results
186,It is worth noting that TC - LSTM performs worse than LSTM and TD - LSTM in .,Models,Three sentiment polarity although given different aspects .,sentiment_analysis,41,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'B', 'B', 'B', 'I', 'I', 'I', 'I', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'B-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O']",6,0.16666666666666666,185,0.8295964125560538,6,0.5454545454545454,1,1,results
